Region,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Bâle-Campagne,2021,2.87894554283732,2.86093545718936,2.74286934016382,2.61279649937298,2.52941647322501,2.3980095520158,2.3359748125617,2.31462952586782,2.20256677072494,2.09984257851063,2.08583473411777,2.17988740361269
Argovie,2021,4.04689673445055,4.04636682784659,3.90117241836126,3.74643969000464,3.59091210174207,3.40994899648937,3.26766907332583,3.23666953699411,3.102073259588,2.95952838312247,2.93435781943432,3.06789428363251
Zurich,2021,3.58970707868854,3.60674756618654,3.43914386723359,3.26815541391461,3.1082549490361,2.86361890933877,2.76604461106254,2.66286796073218,2.49561440878262,2.39185418011328,2.30980306565373,2.36535972352393
Suisse orientale,2021,2.75791279318646,2.7459452161145,2.59190101893179,2.57717169330475,2.3976580372253,2.11626654555888,2.01331469664494,1.95900030839526,1.88443309740841,1.87522726889151,1.91159029153325,1.99996624529544
Glaris,2021,2.49507550886408,2.40752899978113,2.30247318888159,2.21492667979864,2.03983366163274,1.8428540161961,1.82972203983366,1.78594878529219,1.65462902166776,1.68089297439265,1.61085576712629,1.65025169621361
Schaffhouse,2021,4.25316222380941,4.03889132087644,3.79236458309334,3.57809368016036,3.267055272677,3.14033592148008,3.05278436974403,3.05508835794761,2.97444877082229,2.85694537243969,2.80395364375734,2.85694537243969
Appenzell Rh.-Ext.,2021,2.1900411442641,2.16412349758642,2.08313085171866,2.04425438170214,1.99565879418149,1.89522791330547,1.68464703404931,1.6490102698675,1.50322350730554,1.41575144976836,1.39955292059481,1.44166909644604
Appenzell Rh.-Int.,2021,0.996305832307176,0.973916937199149,0.895555804321057,0.90675025187507,0.884361356767044,0.750027986118885,0.705250195902832,0.604500167916713,0.526139035038621,0.537333482592634,0.582111272808687,0.649277958132766
Saint-Gall,2021,2.86394219946473,2.89717321937118,2.74566835442133,2.62382128143101,2.50804869595046,2.30866257651174,2.2697143918902,2.18395692116387,2.06496843053109,1.9670619847852,1.96277411124888,2.10641787471548
Grisons,2021,2.01264318132699,1.96671709531014,1.79922195807218,2.36834522008501,2.01984727325121,1.1976802824004,0.924825300770838,0.827570059793963,0.894207910092933,1.22649665009726,1.43541531589943,1.34086160939414
Thurgovie,2021,2.93528674599176,2.93722465537511,2.78800563285661,2.61811557691562,2.44564164179683,2.3035282870173,2.20727878764389,2.2221360929163,2.15107941552653,2.09681795279253,2.13363823107631,2.28091934421146
Suisse centrale,2021,2.38156421904467,2.34672055819545,2.18883521997239,2.08321537302317,1.9449295940278,1.74653850006751,1.67314903940382,1.61435036172075,1.50176178260169,1.45994938958262,1.42793677617739,1.49174423010754
Lucerne,2021,2.66496751667219,2.63440003788645,2.48802056201108,2.37091698131078,2.18665105285591,1.97440081283662,1.87753204203674,1.82716028122081,1.66786496923878,1.62007637564418,1.57573200501134,1.66140705118546
Uri,2021,1.81217460953144,1.63195835002002,1.39167000400481,1.3015618742491,1.22647176611934,0.92110532639167,0.765919102923508,0.800961153384061,0.78594313175811,0.805967160592711,0.986183420104125,1.03123748498198
Schwytz,2021,1.693428387412,1.67788215959313,1.5002109845204,1.39693961400937,1.31254580584982,1.17374020032425,1.14597907921914,1.07491060919004,1.00162124947254,0.992737690718902,0.962755679925378,1.00495258400515
Obwald,2021,1.41692906093721,1.37988516391924,1.28727542137433,1.29653639562882,1.11594739766623,0.986293758103353,0.884423041303945,0.782552324504538,0.73624745323208,0.773291350250046,0.764030375995555,0.773291350250046
Nidwald,2021,1.84879365207234,1.83268216055101,1.6796229910984,1.57489829620977,1.35336528779152,1.16405526241592,1.1116929149716,1.06335844040762,0.99891247432231,0.978773109920651,1.00696822008297,1.08752567768961
Zoug,2021,2.97156155985696,2.93324629619118,2.76437531929386,2.65368677981495,2.62246693534654,2.39967077254924,2.3698700119203,2.28188681387296,2.20809445422036,2.0945677470625,2.01226088437305,2.04773798035988
Tessin,2021,4.07045009784736,4.01904372462541,3.52893068902065,3.20179922306277,2.95645062359436,2.7607559073517,2.74615182405,2.82735052720741,2.72395361743143,2.65326985425125,2.94885650027748,3.08262990332097
Région lémanique,2020,3.79737205592524,3.64236757458402,4.30838759678865,4.84602967432417,4.86968449931413,4.57251333109861,4.48871106166183,4.5682340662763,4.45756752323284,4.4794393212135,4.60912481902276,4.98843409813305
Vaud,2020,3.79419504755673,3.69797505015467,4.44247728005311,4.91082811740764,4.89783841775836,4.64044992470785,4.58368012624064,4.72825067233723,4.57670417642899,4.52258042789033,4.57044987659785,4.85453941892744
Valais,2020,3.64427811920515,3.20337929064028,3.73783606630849,4.45996896341156,4.41178942178948,3.76304629157586,3.42298836408047,3.29413610160281,3.130549750979,3.32158723578283,3.70870425044398,4.66277122000683
Genève,2020,3.91333033802463,3.86597207886567,4.49498690564373,5.01592775639235,5.15314527651961,5.04304744326116,5.09890590278199,5.21952779363133,5.2158848506191,5.24340930893371,5.32476836954014,5.4490332034017
Espace Mittelland,2020,2.44395867656541,2.3944064511535,2.65796966584437,2.98210754978877,3.05194887536932,2.9832780747985,3.03263521270878,3.0985747882569,3.06950675051527,3.0850162068942,3.16217331378557,3.35833379666615
Berne,2020,2.00892544872064,1.95471523901456,2.2119514276521,2.53721268588856,2.61852800044767,2.52741987381262,2.53423986793693,2.56291881758789,2.55627369510779,2.61275723618864,2.70229151802577,2.83396986611827
Fribourg,2020,2.93180296067065,2.802475693402,3.13791829288007,3.44045172166925,3.42255375164546,3.34461097896123,3.36655042608716,3.46065910717997,3.39484076580218,3.35558070252419,3.45488556846262,3.7805131521212
Soleure,2020,2.26136159869299,2.26335398776673,2.56221234882748,2.85841419112324,2.95272060728019,2.8995902319805,2.91752173364415,3.10480630657555,3.04237811559841,3.02710313269975,3.02843139208225,3.28810610135947
Neuchâtel,2020,3.92190535478539,3.943371722354,4.10758943425388,4.52511028346338,4.65390848887505,4.60560916184568,4.87823202996705,4.92438472023956,4.89540512402194,4.76231364509654,4.79343987807103,5.04030310511007
Jura,2020,3.92997499106824,3.9382196938467,4.06738670404265,4.35320306702943,4.4081677522192,4.6197817901998,5.02652046060406,5.09247808283178,5.02377222634457,5.16393217357848,5.37279797729958,5.57341907824223
Suisse du Nord-Ouest,2020,2.69243574905269,2.62695606677976,2.91281530924484,3.29507079098822,3.40050417769886,3.39558923786723,3.3984430738985,3.4461655541991,3.38845464778907,3.37577093209456,3.42238358727189,3.65275157357348
Bâle-Ville,2020,3.2353538577605,3.18409115089613,3.53035622745166,3.84373579394326,3.97914671773593,4.02557332017913,4.1116559788759,4.00622890249446,3.9201462437977,3.917244581145,3.98011393862016,4.26350965770053
Bâle-Campagne,2020,2.02513407508205,1.93975292830652,2.21857573574535,2.63080658502095,2.69684356573014,2.69350836468422,2.62346914271992,2.63947810774033,2.53341871448011,2.53875503615358,2.59745457456175,2.77555431041383
Argovie,2020,2.80876995429556,2.74730078823607,3.01940782937007,3.40862422997947,3.52149433662317,3.50188779227661,3.51089620454395,3.61316817910843,3.58243359607869,3.55991256541035,3.5972709809896,3.83387427965821
Zurich,2020,2.37679785896779,2.3445843346565,2.79790798837045,3.10452004766668,3.19287380818714,3.19625856255318,3.20559581597674,3.24037708497951,3.20921400167837,3.19987674825481,3.28344516639569,3.48139493897521
Suisse orientale,2020,2.03617583746189,1.97710510447848,2.33966131756886,2.78476312636074,2.81744381759571,2.55124194298217,2.42619610562768,2.42972500655915,2.3818546982713,2.44384061028506,2.52147643077754,2.66447363373998
Glaris,2020,1.57145983803896,1.53644123440578,1.71591157802583,2.1186255198074,2.32435981615233,2.19741737798205,2.12300284526155,2.22368133070694,2.08360691617422,2.14051214707814,2.30685051433574,2.35937841978551
Schaffhouse,2020,3.26475128447342,3.23019146141972,3.47211022279566,3.57578969195678,3.67255719650715,3.64721332626777,3.55274980992097,3.77162868926111,3.71633297237518,3.72094094878234,3.79006059488975,3.99050756860125
Appenzell Rh.-Ext.,2020,1.70408526905757,1.80451614993359,1.97622055917323,2.16412349758642,2.17708232092526,2.16412349758642,2.14144555674345,2.23539702595004,2.14144555674345,2.08313085171866,2.06045291087569,2.10256908672693
Appenzell Rh.-Int.,2020,1.17541699317139,1.16422254561737,1.32094481137356,1.27616702115751,1.20900033583343,1.19780588827941,1.04108362252323,1.08586141273928,0.962722489645136,0.861972461659017,0.828389118996978,0.90675025187507
Saint-Gall,2020,2.07604543716657,2.05782197463723,2.41728870609843,2.67491844107211,2.75495874708335,2.64025812998689,2.64668994029136,2.67063056753579,2.61488821156368,2.59380616667679,2.61631750274245,2.82785259720073
Grisons,2020,1.33095598299834,1.1706649376846,1.9586124918954,3.39672934226641,3.25985159570636,2.15042143937757,1.4579281031626,1.2652186441899,1.32915496001729,1.82533679129746,2.05856926734385,1.94600533102802
Thurgovie,2020,2.30998798496182,2.20469490846608,2.37846078317378,2.63168094259912,2.66656331149955,2.57806544965957,2.58775499657636,2.60002842267096,2.51540637959769,2.46631267521931,2.54770486932031,2.77121041820084
Suisse centrale,2020,1.61347927019952,1.5673114195743,1.82210568953427,2.1010727492084,2.16901788786439,2.0956284272007,2.06775349852132,2.1211078541967,2.06862459004255,2.05817149178778,2.1324320439727,2.27637991785607
Lucerne,2020,1.80175913687773,1.74880420884046,1.99162192764549,2.31451783031175,2.41138660111162,2.34637689270815,2.35455692224236,2.39244337482187,2.33173894512061,2.28911668596867,2.34250214187615,2.53150387690347
Uri,2020,1.29655586704045,1.21145374449339,1.36663996796155,1.83720464557469,1.77713255907089,1.44673608329996,1.3015618742491,1.24148978774529,1.25650780937125,1.3215859030837,1.43171806167401,1.62194633560272
Schwytz,2020,1.25036089457437,1.23259377706709,1.4036022830746,1.5735003442379,1.57683167877052,1.56794812001688,1.49021698092256,1.55462278188642,1.48910653607835,1.46245585981744,1.54351833344438,1.65900459724166
Obwald,2020,0.856640118540471,0.685312094832376,1.11131691053899,1.375254676792,1.45860344508242,1.29653639562882,1.24097055010187,1.34284126690128,1.25949249861085,1.28264493424708,1.38914613817374,1.41692906093721
Nidwald,2020,0.986828855681315,0.898215652314013,1.41781125387683,1.63531638941475,1.61114915213276,1.47017360132114,1.32919805050953,1.35336528779152,1.41781125387683,1.45808998268015,1.69573448261973,1.74004108430338
Zoug,2020,1.99948912981779,2.00374638133621,2.28756314923086,2.53306465345973,2.65226769597548,2.5926661747176,2.59124709087813,2.70903104955441,2.64942952829653,2.71612646875177,2.7728898223307,2.86229210421752
Tessin,2020,3.49972252241727,3.44247451587464,3.60428775885738,4.02663784794228,3.86482460495955,3.61305020883839,3.39398895931302,3.41092969594299,3.33031515611765,3.34141425942694,3.58267371557087,3.77603177848526
Région lémanique,2019,4.01668437806829,3.81698535302746,3.58780694809965,3.46121203043984,3.20873540592393,3.09153109717973,3.12231803020686,3.20017687627932,3.21396561848452,3.2383336542782,3.31298305173393,3.73853216461856
Vaud,2019,3.89763154476395,3.75354209865436,3.54907460417499,3.39367930837066,3.12282001568386,3.07903991686592,3.15673756476809,3.31381671052695,3.33354180999437,3.27268266163757,3.33715005989695,3.62099905223303
Valais,2019,3.96080650311766,3.43083154527476,2.8801281799898,2.73446910066723,2.39609185485633,2.13166460316304,2.09412937887607,2.15351346506143,2.06947938083687,2.33894867758363,2.66892251497207,3.75352242869708
Genève,2019,4.25738606695729,4.20274192177387,4.16428863442257,4.09992997453988,3.94045002489344,3.80606590488681,3.80728021922421,3.76518398886069,3.83966193488846,3.83035219163499,3.73765953054608,3.92547348139873
Espace Mittelland,2019,2.47868425185406,2.39762539493026,2.23814136235455,2.08655837359452,1.97233464139503,1.90190805330961,1.9260989035107,1.97672411018152,1.97272481639828,2.06734225468478,2.15561934916859,2.35265772580647
Berne,2019,2.06593360473413,2.01941774737343,1.89158657545362,1.76480463339909,1.67404625005246,1.61091758649152,1.62543193296121,1.65131293630475,1.64291909738252,1.72860620304696,1.80205229361649,1.93775268952589
Fribourg,2019,2.93180296067065,2.77072123045657,2.56576060599062,2.39659592157225,2.22685388328214,2.1569940648022,2.21646151359091,2.32269462599016,2.25976305397104,2.38909032123969,2.47453869425648,2.84231311055172
Soleure,2019,2.13716934642997,2.08071832267405,1.97711409083966,1.82237187277932,1.73337849415234,1.6809122485439,1.68688941576511,1.74599695828601,1.7818599616133,1.8336620775305,1.92597610461371,2.12455088229629
Neuchâtel,2019,4.22887441101654,4.07216992776567,3.76734750829138,3.48399145638571,3.28220760124076,3.10940334231343,3.12550311798989,3.16306926123496,3.26396118880744,3.34124011205444,3.51833764449549,3.73085468342474
Jura,2019,3.74034682716355,3.58919394289169,3.28963640860747,3.18245527248743,3.08351883914585,3.08351883914585,3.1879517410064,3.36109049935417,3.27314700305054,3.5644598345563,3.65515156511941,3.95745733366312
Suisse du Nord-Ouest,2019,2.69497249219159,2.62283385917905,2.51518082222187,2.41846749005121,2.35584164380955,2.2753000491494,2.24866424619092,2.27609278138031,2.24787151396001,2.26959237708687,2.35742710827137,2.60713776100709
Bâle-Ville,2019,3.44524078963913,3.27114103047713,3.20537001034926,3.0525491106404,2.91423652419503,2.80687500604513,2.77495671686543,2.7739894959812,2.67920184932633,2.74594009033843,2.92390873303736,3.14636953641103
Bâle-Campagne,2019,2.05515088449532,2.03847487926572,1.96843565730142,1.91640652098508,1.8170175298167,1.76565543370954,1.74297606659729,1.75898503161771,1.67427092505136,1.70828997571974,1.7676565543371,2.01779663278102
Argovie,2019,2.74359144200835,2.67735311651321,2.54328674571107,2.44419421077035,2.41690402066636,2.33211896403259,2.30535868053256,2.34510167582964,2.35755448102272,2.36205868715639,2.43651056501292,2.69351526793403
Zurich,2019,2.40994510862144,2.35217085306314,2.24490915435997,2.13426270129076,2.02793472792994,1.97039390370724,2.00365786902868,2.00855992707605,1.9776302751105,2.00587546671678,2.10379991199639,2.29101184313881
Suisse orientale,2019,2.06793594584518,1.97848597875602,1.81845799303733,1.82214032444408,1.71504585269754,1.5562453107811,1.55148896604737,1.59015344581833,1.58677797536213,1.70031652707051,1.78608416275291,1.9694335807144
Glaris,2019,1.74217553075071,1.52330925804334,1.4926679798643,1.36134821623988,1.40512147078135,1.27817903261107,1.17750054716568,1.24753775443204,1.27380170715693,1.19063252352812,1.27380170715693,1.4926679798643
Schaffhouse,2019,3.49745409303504,3.39147063567035,3.04587240513329,2.88459323088266,2.68645024537474,2.65419441052462,2.60811464645301,2.64958643411746,2.58277077621363,2.62424256387807,2.87768126627192,3.11038407483354
Appenzell Rh.-Ext.,2019,1.73648232740467,1.62633232902452,1.62309262318981,1.59717497651213,1.49350438980141,1.45462791978488,1.46434703728901,1.54209997732206,1.54857938899148,1.57449703566916,1.57125732983445,1.66520879904105
Appenzell Rh.-Int.,2019,1.22019478338744,1.22019478338744,1.15302809806336,1.14183365050935,1.07466696518527,0.951528042091123,0.884361356767044,1.06347251763125,1.02988917496922,0.90675025187507,1.05227807007724,1.17541699317139
Saint-Gall,2019,2.09712748205346,2.03709725254503,1.94169206636199,1.85450530445689,1.77625161241911,1.67298532475282,1.69764059758664,1.71693602850007,1.68835020492462,1.73480216823472,1.80662404996802,2.00207961866511
Grisons,2019,1.49484907427419,1.28232836250991,1.02388156472877,1.54617822923421,1.28953245443412,0.778942439305526,0.712304589006556,0.69519487068655,0.767235789928679,1.28052733952885,1.41650457459837,1.45612708018154
Thurgovie,2019,2.18854566360477,2.1568931436766,1.94695296047957,1.81582109220573,1.76414350864954,1.69114892187641,1.70406831776546,1.79644199837216,1.79773393796106,1.82615660891697,1.86879061535083,2.13557614045967
Suisse centrale,2019,1.69013532406782,1.65681607338075,1.57928892799122,1.47802453864815,1.40398175934355,1.35236958671063,1.31229937673402,1.35541840703494,1.32819679699648,1.35628949855617,1.44949629132785,1.5616493246863
Lucerne,2019,1.85772776000654,1.82543816973992,1.763442156428,1.6781976381241,1.57271830991979,1.51244440808876,1.43796308654041,1.49995909985233,1.48015481782213,1.49393170966923,1.60414684444598,1.73545784486359
Uri,2019,1.25650780937125,1.3015618742491,1.19142971565879,1.06627953544253,0.966159391269523,0.861033239887865,0.871045254305166,0.891069283139768,0.906087304765719,1.03624349219063,1.17641169403284,1.21645975170204
Schwytz,2019,1.34919048570857,1.30366224709619,1.1870655384547,1.10822395451618,1.06047482621538,1.00606302884936,0.986075021653674,1.01494658760299,0.954982566015946,1.03493459479868,1.10822395451618,1.1859550936105
Obwald,2019,0.875162067049454,0.847379144285979,0.814965734395258,0.70383404334136,0.662159659196147,0.676051120577885,0.625115762178181,0.639007223559919,0.611224300796444,0.643637710687164,0.7686608631228,0.796443785886275
Nidwald,2019,1.09960929633061,0.922382889596004,0.87002054215169,0.745156482861401,0.76529584726306,0.741128609981069,0.708905626938414,0.708905626938414,0.749184355741733,0.829741813348371,0.87002054215169,1.00696822008297
Zoug,2019,2.15416926832037,2.15984560367827,2.0676051541125,1.90299142873361,1.86325708122836,1.829199069081,1.86325708122836,1.8930578418573,1.84764715899415,1.8079128114889,1.86609524890731,1.99665096213884
Tessin,2019,3.43195957589742,3.26138388293367,2.92724245699097,2.67897304086223,2.51014983789468,2.41259456143938,2.38163390483979,2.46049595466893,2.49612991792505,2.59134854105208,3.01954026345766,3.28708706954464
Région lémanique,2018,4.66725149952571,4.45495241695255,4.01739758887201,3.67077713826542,3.38513621137666,3.3072773653042,3.34412659016292,3.40772122016104,3.36849462595659,3.39571550496514,3.44884970984207,3.89793477924937
Vaud,2018,4.47519207916981,4.38330198165085,3.92649754398457,3.56495090374633,3.29986481090365,3.21446956320932,3.32223596029963,3.42687520747437,3.37804355879282,3.37299200892922,3.40233910813684,3.76725344828416
Valais,2018,4.57257463627247,3.96248718480216,3.3854531397935,3.05043725735158,2.6128997921557,2.43306685191514,2.36583958453549,2.42858503408983,2.33054526916117,2.48124639353722,2.72270432887579,3.87621219166494
Genève,2018,5.05883352964748,4.9313305242195,4.62694239697555,4.297053668646,4.08657251682837,4.09507271719024,4.08778683116578,4.08292957381614,4.10235860321469,4.09466794574444,4.0517621724893,4.13352600454154
Espace Mittelland,2018,2.95937985584985,2.84437577364387,2.6672363221714,2.41381765756486,2.17493301182913,2.12528324266642,2.12557587391885,2.1512298803821,2.13542779275074,2.11894289886371,2.18624808692319,2.38611523233458
Berne,2018,2.42529483359214,2.3315636322939,2.11174997551797,1.8833676081756,1.67404625005246,1.64344371231516,1.667925742505,1.6705488171682,1.67929239937886,1.71531595808676,1.80642408472181,1.97832291098334
Fribourg,2018,3.13272210803446,2.9242973603381,2.78226830789127,2.5588323595298,2.29671370176208,2.29613634789035,2.31634373340108,2.45548601648923,2.43123715387635,2.37985265929193,2.48262164846077,2.81055864760629
Soleure,2018,2.7627795155838,2.69105350892922,2.71961108565281,2.4127831682971,2.16838344191854,2.05083248656798,1.9864119065171,2.02426729891813,1.98973255497334,1.9027315654201,1.91601415924502,2.06743572884913
Neuchâtel,2018,5.57052238405478,5.48143695864504,5.23350041322758,4.87715871158862,4.47144436454185,4.3641125266988,4.25248741534201,4.17413517371658,4.13442239371465,3.95410490613831,3.90365894235207,4.1011495239833
Jura,2018,4.65550883557314,4.40541951795971,4.06189023552368,3.75683623272048,3.61392805122709,3.46002693269574,3.5397257262209,3.60293511418913,3.38032813917058,3.41605518454393,3.46552340121472,3.70187154753071
Suisse du Nord-Ouest,2018,3.22213942574477,3.15761102214894,2.86984922232968,2.66548285320185,2.45667718358093,2.39262441932364,2.36472024479571,2.41593074691231,2.38485564346075,2.37359884578187,2.42132132608248,2.58795364101914
Bâle-Ville,2018,3.66576715124433,3.53325789010436,3.49456905473503,3.33207594618383,3.2150422191916,3.10961514281016,3.0960740504309,3.08930350424126,3.02546692588186,3.02836858853456,3.10574625927323,3.32337095822573
Bâle-Campagne,2018,2.97700045358734,2.92763947810774,2.63881106753115,2.35531897862803,2.08249953307185,2.07582913098002,2.00445582859735,1.99044798420449,1.97243789855652,1.94842445102591,1.92841324475039,2.0064569492249
Argovie,2018,3.19798635490495,3.14605550771676,2.7904881764589,2.60608067828045,2.39756242962178,2.32205073855733,2.3074783069484,2.40047691594357,2.37318672583957,2.36311850036431,2.42962177916142,2.61747367026562
Zurich,2018,3.41965235071191,3.32884756116776,2.89816674700595,2.62972071107853,2.38018261333383,2.31318782001977,2.278406551017,2.25856488749193,2.1995067595879,2.20534254297763,2.26159949485459,2.35018668671064
Suisse orientale,2018,2.28396605504165,2.17549070901757,2.01484900139775,1.95593169888962,1.78562387132707,1.72685999929422,1.70798805083459,1.74941427916061,1.7311560526021,1.81278106545191,1.87829587839714,2.00717747763367
Glaris,2018,1.85598599255855,1.77719413438389,1.79470343620048,1.58896913985555,1.54957321076822,1.70277960166338,1.66338367257606,1.65025169621361,1.61961041803458,1.51455460713504,1.53644123440578,1.66338367257606
Schaffhouse,2018,3.39838260028109,3.41681450590973,3.3499988480059,3.07121627537267,2.8799852544755,2.93067299495427,2.97675275902587,3.07352026357625,3.11960002764786,3.07121627537267,3.1380319332765,3.37534271824528
Appenzell Rh.-Ext.,2018,1.72676320990054,1.62957203485923,1.43194997894191,1.45138821395017,1.29588233388408,1.36067645057829,1.35743674474358,1.40927203809894,1.49350438980141,1.49674409563612,1.56801762399974,1.70408526905757
Appenzell Rh.-Int.,2018,1.27616702115751,1.30975036381955,1.26497257360349,1.06347251763125,1.02988917496922,0.962722489645136,0.861972461659017,0.839583566550991,0.727639091010859,0.604500167916713,0.806000223888951,1.04108362252323
Saint-Gall,2018,2.38012713545035,2.2647118727645,2.04352906284951,1.90381585012453,1.78411271390236,1.85521995004627,1.86593963388706,1.91846608470694,1.87165679860215,1.869512861834,1.92311128103795,2.03924118931319
Grisons,2018,1.77490814782797,1.4885454938405,1.38768820690152,1.86946185433326,1.53267055687631,1.01667747280455,0.836575174699229,0.835674663208703,0.861789496433974,1.36067286218572,1.49484907427419,1.4885454938405
Thurgovie,2018,2.39525599782954,2.37652287379042,2.23053370024418,2.00573621177474,1.83907600480602,1.78739842124982,1.81711303179463,1.86297688720075,1.83326227665594,1.85845509863959,1.89333746754002,2.10456959032596
Suisse centrale,2018,1.8769844553718,1.83734979115581,1.73891644925674,1.60237285330383,1.49893073515769,1.44274533203831,1.41029717287247,1.46996694207677,1.45014960996877,1.44405196932016,1.51243265373676,1.60629276514937
Lucerne,2018,1.97956714727928,1.99205245551571,1.92532063563135,1.79314857947329,1.68939136274987,1.60974370675886,1.53956766391272,1.59123100833932,1.55721930659181,1.53999819178295,1.62093743138462,1.74062417930625
Uri,2018,1.08630356427713,0.966159391269523,1.00120144173008,0.755907088506207,0.590708850620745,0.505606728073688,0.450540648778534,0.505606728073688,0.580696836203444,0.705847016419704,0.92110532639167,1.08129755706848
Schwytz,2018,1.81113554089768,1.72229995336132,1.52241988140449,1.3314233682013,1.20594310080618,1.21149532502721,1.20039087658516,1.21926843893664,1.21482665955982,1.19594909720834,1.25702356363959,1.30255180225198
Obwald,2018,0.902944989812928,0.833487682904242,0.699203556214114,0.717725504723097,0.583441378032969,0.564919429523986,0.574180403778477,0.64826819781441,0.578810890905723,0.717725504723097,0.7686608631228,0.740877940359326
Nidwald,2018,1.18016675393725,1.25266846578322,0.974745237040319,0.833769686228703,0.825713940468039,0.769323720143392,0.84988117775003,0.982800982800983,0.994884601441979,0.950577999758328,1.03113545736497,1.06738631328795
Zoug,2018,2.3911562695124,2.23505704717035,2.19816086734404,2.10166316625986,2.02077538740989,1.95975478231254,1.97820287222569,2.08747232786513,2.07186240563092,2.05057614803883,2.04631889652041,2.15558835215985
Tessin,2018,3.75675438852703,3.64459502877004,3.05108508338932,2.74848847737828,2.45815930134065,2.44063440137863,2.38572304816427,2.58784356105967,2.64450740427023,2.75316178403482,3.0440751234045,3.20705669305138
Région lémanique,2017,5.11574222659658,4.872537342529,4.57762467519191,4.40847484624364,4.22042493099686,4.01799193120844,4.05983363169319,4.12366599862588,4.06589592352478,4.11700936445785,4.06708460819764,4.49596203816629
Vaud,2017,4.97264946573846,4.80787272018744,4.57694472642249,4.41481403080002,4.23704758559971,4.02993404119178,4.11460763890559,4.20914378635312,4.12663513858085,4.12038083874972,3.94165219357539,4.23849088556075
Valais,2017,5.07509845993535,4.50030532383935,3.79329856189671,3.58825539638878,3.18601224656721,2.8229850027171,2.80393727695953,2.83643045619303,2.69805433083659,2.94567476568496,3.24147474215542,4.38938033266293
Genève,2017,5.38588885785641,5.25029042351236,5.14545461904935,4.99042715530676,4.93983072458137,4.86130506409556,4.87506729325286,4.90987763759193,4.95197386795546,4.9576406681967,4.87466252180706,5.00621324169308
Espace Mittelland,2017,3.403789184544,3.32429102763317,3.16461190755584,3.03331801896446,2.84857015492874,2.70137663495519,2.76634077299521,2.8311098235336,2.75873236043196,2.72010503511087,2.7500509666098,2.93499391814714
Berne,2017,2.9647738559897,2.92700158083966,2.80406681495782,2.67938333263385,2.51762706173669,2.37650564485668,2.38402512555784,2.41829996782362,2.38839691666317,2.34782669520572,2.3396077279277,2.41777535289098
Fribourg,2017,3.01090044109836,2.77764947691739,2.59751506893605,2.51841758850835,2.29844576337729,2.24706126879287,2.5241911272257,2.69451051938754,2.5784623911688,2.57788503729706,2.67141636451814,3.01898339530265
Soleure,2017,3.15063125527153,3.05632483911458,2.93545323530779,2.84313920822458,2.70566436213664,2.56354060820997,2.59010579585982,2.62530466949586,2.52435695642645,2.51173849229277,2.56951777543119,2.78469579539492
Neuchâtel,2017,6.49572282626195,6.45493672788159,6.1254279857034,5.81094570082324,5.51256319161953,5.12187530187079,5.20774077214524,5.22062059268641,5.08538247700415,4.97375736564737,5.10255557105904,5.52007642026854
Jura,2017,5.30409212081238,5.26286860692005,4.89735345040811,4.72146645780086,4.43839832907357,4.34221012999148,4.40541951795971,4.70222881798444,4.44939126611152,4.33946189573199,4.29823838183967,4.6665017726111
Suisse du Nord-Ouest,2017,3.4027238279454,3.37418546763274,3.27017899893774,3.14492730645443,3.04171356999033,2.97877063085631,2.91471786659902,2.96164761466872,2.88887479587145,2.91963280643064,3.01206538455441,3.17647804924453
Bâle-Ville,2017,4.04395051697956,3.94142510325083,3.86114576985946,3.73637427579336,3.53229066922013,3.46361798643956,3.39881418719593,3.50714292623006,3.34174815502616,3.39687974542746,3.42783081372293,3.59419280581106
Bâle-Campagne,2017,3.10774033458737,3.10573921395982,3.02569438885776,2.89828970890365,2.81957896421996,2.78622695376077,2.76888390832199,2.78155767229649,2.72285813388831,2.69150724405667,2.81891192401078,2.93097467915366
Argovie,2017,3.3442405775982,3.32542889315758,3.2054050473604,3.08087699542956,2.99556203219183,2.9224349208452,2.84003444392926,2.88375173875604,2.83076107835994,2.87951248592436,2.97489567463735,3.15956812611777
Zurich,2017,3.78007033286141,3.69043269999521,3.59962791045107,3.44801425798598,3.3408692749506,3.25928502316222,3.26710497290446,3.21131488369867,3.17758405570605,3.23991022230833,3.3259296694729,3.43167406449474
Suisse orientale,2017,2.54295669731696,2.46194540636829,2.31557273294965,2.28580722074503,2.17334268236363,1.97219532926947,1.93506515425133,1.98247517111334,1.93905434660865,2.04369393075069,2.11350479700381,2.23225998487176
Glaris,2017,2.48194353250164,2.52133946158897,2.41190632523528,2.26307725979427,2.1186255198074,1.93040052527905,1.81659006347122,1.90413657255417,1.82096738892537,1.90413657255417,1.9347778507332,1.96979645436638
Schaffhouse,2017,3.65642927908209,3.70481303135728,3.5020620694422,3.30852706034145,3.32004700135935,3.20023961477317,3.04587240513329,3.01592055848674,2.96292882980439,2.8915051954934,2.95832085339723,3.19793562656959
Appenzell Rh.-Ext.,2017,1.97622055917323,1.91790585414844,1.78507791492532,1.7462014449088,1.73000291573525,1.69760585738815,1.75916026824764,1.6814073282146,1.69436615155344,1.69112644571873,1.67816762237989,1.70732497489228
